"K02102" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"K08482" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K03455" 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1
"K03457" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K02108" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
"K02109" 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03453" 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1
"K03980" 1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 0 0
"K01639" 1 0 1 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0
"K01637" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K01636" 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0
"K01633" 0 0 1 0 0 0 0 0 1 1 0 1 1 1 0 1 0 0
"K02058" 1 0 0 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0
"K01630" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"K03856" 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1
"K07718" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02588" 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0
"K03523" 1 1 0 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1
"K03522" 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
"K03525" 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03524" 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
"K03527" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03526" 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03529" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K13012" 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0
"K02584" 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0
"K02585" 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"K03671" 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0
"K02371" 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1
"K03677" 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0
"K09761" 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1
"K09760" 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1
"K09762" 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1
"K09765" 0 0 1 1 0 0 1 0 1 1 0 1 0 0 1 1 1 0
"K09767" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"K02217" 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0
"K09769" 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0
"K09768" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K03299" 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0
"K12308" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03293" 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0
"K03292" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03296" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03295" 1 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0
"K03294" 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1
"K03072" 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0
"K03070" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03077" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
"K08969" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"K03075" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"K03074" 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1
"K08963" 0 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1
"K03274" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
"K03271" 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0
"K03270" 0 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1
"K03273" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K03272" 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0
"K06138" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"K06131" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K09749" 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0
"K06133" 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0
"K09612" 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"K03187" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K03186" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"K03183" 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0
"K03182" 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0
"K03189" 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
"K03188" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"K07552" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"K12452" 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 1 0 1
"K07192" 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 1
"K11041" 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
"K06252" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K00986" 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"K06221" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"K06223" 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1
"K06915" 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
"K06914" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"K06911" 0 0 1 0 0 0 0 1 1 0 1 1 1 1 0 1 0 1
"K06910" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"K00773" 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
"K05592" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K08981" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"K10439" 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K10213" 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"K10747" 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"K01912" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01910" 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0
"K01911" 0 0 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 1
"K01916" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
"K01914" 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
"K01915" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01918" 1 0 0 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1
"K01919" 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0
"K07776" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"K07777" 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0
"K07770" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"K05936" 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 0 1 0
"K00170" 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0
"K00177" 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0
"K00175" 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1
"K00174" 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
"K07177" 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"K07174" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"K07175" 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0
"K00378" 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
"K07170" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"K07171" 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 1 1 1
"K00375" 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K00374" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"K01358" 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
"K09163" 1 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 1 0
"K03809" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K01354" 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0
"K00198" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K01356" 0 1 0 1 1 1 0 1 1 1 0 0 0 0 0 1 0 0
"K05851" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K10108" 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
"K02926" 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
"K01826" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"K01825" 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0
"K01823" 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
"K13479" 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 1
"K04078" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K04079" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K04076" 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
"K04077" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K04074" 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0
"K04075" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K04072" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K04070" 1 1 0 1 0 0 1 1 0 1 1 0 0 1 0 1 0 0
"K00998" 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 0 0
"K04691" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K00995" 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0
"K00997" 1 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0
"K00996" 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0
"K00991" 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
"K00990" 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1
"K03151" 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02931" 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
"K02933" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
"K02935" 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0
"K02939" 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0
"K14205" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K00200" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K00202" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"K00208" 1 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1
"K01000" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K14591" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K01005" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"K01006" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01007" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
"K01008" 1 0 0 1 1 1 1 0 1 1 0 0 1 0 0 1 0 1
"K03628" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K13480" 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"K01561" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"K07035" 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0
"K08194" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K08191" 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1
"K13640" 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"K01134" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"K01130" 1 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1
"K02302" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"K01138" 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0
"K08351" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K02113" 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 0 0
"K02444" 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0
"K02111" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02110" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K02117" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02440" 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1
"K02115" 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
"K02114" 0 1 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0
"K02119" 1 0 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1
"K02118" 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03465" 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 1 1 1
"K03466" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01740" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01643" 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1
"K01640" 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0
"K01647" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K01644" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K01890" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K05341" 0 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0
"K13002" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K06952" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"K07138" 0 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1
"K02598" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K02027" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02026" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02025" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K06406" 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
"K02023" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"K02020" 0 0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 0
"K02841" 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K02843" 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
"K03517" 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1
"K02032" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K02029" 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1
"K02028" 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
"K03885" 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0
"K02034" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K04518" 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1
"K09758" 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1
"K09759" 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0
"K02203" 1 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0
"K06959" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K00917" 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1
"K06408" 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 0 1 0
"K12992" 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1
"K13498" 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K12990" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"K12996" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"K12997" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"K02834" 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1
"K08979" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K08978" 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0
"K03088" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03086" 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03087" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"K03082" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"K12510" 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
"K03644" 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1
"K03650" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K03640" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"K03641" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"K03642" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
"K03648" 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K07183" 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
"K07181" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"K13919" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"K07185" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"K06215" 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0
"K09936" 0 0 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 0
"K06217" 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
"K06212" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K06213" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K07347" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"K07341" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"K09939" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"K02838" 0 1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1
"K06969" 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
"K06962" 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0
"K06966" 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
"K06967" 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1
"K00748" 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
"K07507" 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1
"K07505" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"K01869" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K07503" 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"K07502" 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0
"K08999" 0 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0 1 1
"K08998" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K09800" 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1
"K09802" 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
"K09807" 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1
"K09808" 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"K10773" 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1
"K10778" 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
"K11358" 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
"K01903" 0 1 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1
"K01902" 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0
"K01904" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"K00348" 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1
"K00349" 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1
"K07160" 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0
"K00340" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"K00341" 1 1 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1
"K00342" 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1
"K00697" 1 0 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 0
"K00346" 1 1 0 1 1 0 0 0 0 0 1 1 1 0 1 1 0 1
"K00347" 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1
